date,open,high,low,close,volume,daily_return,rsi,macd,macd_signal,target,SMA_10,SMA_50,y_pred_crossover,y_pred_rsi,y_pred,y_pred_best,y_pred_xgb,y_pred_svm
2018-12-03,184.46,184.94,181.21,184.82,40798002.0,0.03494232276850706,42.77964647120358,-8.862118560506303,-9.366615398303374,-1,178.466,207.8862,0,0,0,0,0,0
2018-12-04,180.95,182.39,176.27,176.69,41344282.0,-0.043988745806730845,37.04181605133059,-8.709583483948421,-9.235209015432384,-1,177.549,207.00420000000003,0,0,0,0,0,0
2018-12-06,171.76,174.78,170.42,174.72,43098410.0,-0.011149470824608043,35.78918634661569,-8.647972429848096,-9.117761698315526,-1,177.323,206.0548,0,0,0,0,0,0
2018-12-07,173.49,174.49,168.3,168.49,42281631.0,-0.03565705128205121,32.093050391727715,-8.998129325583221,-9.093835223769066,1,176.494,205.0162,0,0,0,0,0,0
2018-12-10,165.0,170.09,163.33,169.6,62025994.0,0.006587928066947413,33.41254656216222,-9.081378980924597,-9.091343975200173,-1,176.225,203.90920000000003,0,0,0,0,0,0
2018-12-11,171.66,171.79,167.0,168.63,47281665.0,-0.005719339622641484,32.81252480331955,-9.120490488888066,-9.097173277937753,1,175.626,202.767,0,0,0,0,0,0
2018-12-12,170.4,171.92,169.02,169.1,35627674.0,0.0027871671707289103,33.436268101597264,-9.009703317191196,-9.079679285788442,1,175.11200000000002,201.6038,0,0,0,0,0,0
2018-12-13,170.49,172.57,169.55,170.95,31897827.0,0.010940272028385545,35.95655962595423,-8.67265122179117,-8.998273672988988,-1,174.113,200.43720000000002,0,0,0,0,0,0
2018-12-14,169.0,169.08,165.28,165.48,40703710.0,-0.031997660134542305,32.08794633006828,-8.746098711471632,-8.947838680685518,-1,172.706,199.1054,0,0,0,0,0,0
2018-12-17,165.45,168.35,162.73,163.94,44287922.0,-0.009306260575296044,31.074277015668642,-8.826821403255764,-8.923635225199568,1,171.242,197.82440000000003,0,0,0,0,0,0
2018-12-18,165.38,167.53,164.39,166.07,33841518.0,0.01299255825301926,34.17176856740451,-8.619560590229014,-8.862820298205458,-1,169.367,196.66,0,0,0,0,0,0
2018-12-19,166.0,167.45,159.09,160.89,49047297.0,-0.031191666164870235,30.573387146873003,-8.772167524863619,-8.84468974353709,-1,167.78699999999998,195.40239999999997,0,0,0,0,0,0
2018-12-20,160.4,162.11,155.3,156.83,64772960.0,-0.025234632357511222,28.07774177791191,-9.115638285333858,-8.898879451896445,-1,165.998,194.0016,0,1,0,0,0,0
2018-12-21,156.86,158.16,149.63,150.73,95744384.0,-0.038895619460562525,24.801967720655284,-9.767467077322408,-9.072596976981638,-1,164.22199999999998,192.68899999999996,0,1,0,0,0,0
2018-12-24,148.15,151.55,146.59,146.83,37169232.0,-0.02587407947986453,22.957795790483857,-10.477960095805457,-9.353669600746402,1,161.945,191.3366,0,1,0,0,0,0
2018-12-26,148.3,157.23,146.72,157.17,58582544.0,0.07042157597221266,36.44970616387738,-10.090363912613498,-9.501008463119822,-1,160.799,190.03779999999998,0,0,0,0,0,0
2018-12-27,155.84,156.77,150.07,156.15,53117065.0,-0.006489788127505114,35.78397686819599,-9.75306930854444,-9.551420632204746,0,159.504,188.8136,0,0,0,0,0,0
2018-12-28,157.5,158.52,154.55,156.23,42291424.0,0.00051232788984934,35.88288957286173,-9.371279298991226,-9.515392365562041,1,158.032,187.4952,0,0,0,0,0,0
2018-12-31,158.53,159.36,156.48,157.74,35003466.0,0.009665237150355388,37.82943754413913,-8.844905025990982,-9.38129489764783,1,157.258,186.22619999999998,0,0,0,0,0,0
2019-01-02,154.89,158.85,154.23,157.92,37039737.0,0.0011411182959297772,38.07079843011999,-8.317347917218797,-9.168505501562024,-1,156.656,185.06420000000003,0,0,0,0,0,0
2019-01-03,143.98,145.72,142.0,142.19,91312195.0,-0.09960739614994929,27.883306659292472,-9.064049921260874,-9.147614385501795,1,154.268,183.5218,0,1,0,0,0,0
2019-01-04,144.53,148.55,143.8,148.26,58607070.0,0.042689359307968244,35.10039455081083,-9.06156231848746,-9.130403972098929,-1,153.005,182.074,0,0,0,0,0,0
2019-01-07,148.7,148.83,145.9,147.93,54777764.0,-0.0022258195062726527,34.89593333471737,-8.982672460833214,-9.100857669845787,1,152.115,180.578,0,0,0,0,0,0
2019-01-08,149.56,151.82,148.52,150.75,41025314.0,0.019063070371121427,38.20837623686679,-8.59354026511167,-8.999394188898965,1,152.11700000000002,179.2912,0,0,0,0,0,0
2019-01-09,151.29,154.53,149.63,153.31,45099081.0,0.01698175787728018,41.13632322790801,-7.986516006183308,-8.796818552355834,1,152.76500000000001,177.96140000000003,0,0,0,0,0,0
2019-01-10,152.5,153.97,150.86,153.8,35780670.0,0.003196138542821858,41.70570096825025,-7.380824452821372,-8.51361973244894,-1,152.428,176.7114,0,0,0,0,0,0
2019-01-11,152.88,153.7,151.51,152.29,27023241.0,-0.009817945383615245,40.40854597171903,-6.942623669386023,-8.199420519836359,-1,152.04199999999997,175.5124,0,0,0,0,0,0
2019-01-14,150.85,151.27,149.22,150.0,32439186.0,-0.015037100269223114,38.45513335667185,-6.702863811487816,-7.900109178166651,1,151.41899999999998,174.24640000000002,0,0,0,0,0,0
2019-01-15,150.27,153.39,150.05,153.07,28710324.0,0.020466666666666633,42.47027299983417,-6.1937315716930925,-7.55883365687194,1,150.952,172.93060000000003,0,0,0,0,0,0
2019-01-16,153.08,155.88,153.0,154.94,30569706.0,0.012216632913046421,44.831240205885585,-5.575081166478469,-7.162083158793246,1,150.654,171.585,0,0,0,0,0,0
2019-01-17,154.2,157.66,153.26,155.86,29821160.0,0.005937782367368083,46.005272119780535,-4.953459553658149,-6.720358437766227,1,152.02100000000002,170.55259999999998,0,0,0,0,0,0
2019-01-18,157.5,157.88,155.98,156.82,33751023.0,0.0061593737969971585,47.266351970768945,-4.3334031954239265,-6.2429673892977675,-1,152.877,169.6572,0,0,0,0,0,0
2019-01-22,156.41,156.73,152.62,153.3,30393970.0,-0.022446116566764318,43.27529959685143,-4.079018262956367,-5.8101775640294875,1,153.414,168.64780000000002,0,0,0,0,0,0
2019-01-23,154.15,155.14,151.7,153.92,23130570.0,0.00404435746901477,44.169511566789154,-3.7837706006190217,-5.404896171347394,-1,153.731,167.52720000000002,0,0,0,0,0,0
2019-01-24,154.11,154.48,151.74,152.7,25441549.0,-0.007926195426195437,42.74169367339854,-3.6066532514872733,-5.04524758737537,1,153.67000000000002,166.4114,0,0,0,0,0,0
2019-01-25,155.48,158.13,154.32,157.76,33547893.0,0.03313686967910945,49.96592244393626,-3.0231379124069804,-4.640825652381693,-1,154.066,165.4772,0,0,0,0,0,0
2019-01-28,155.79,156.33,153.66,156.3,26192058.0,-0.009254563894523171,48.080916381049605,-2.6479832973166424,-4.242257181368683,-1,154.467,164.7198,0,0,0,0,0,0
2019-01-29,156.25,158.13,154.11,154.68,41587239.0,-0.010364683301343547,46.006916118094615,-2.4531130627323137,-3.8844283576414096,1,154.935,163.96880000000002,0,0,0,0,0,0
2019-01-30,163.25,166.15,160.23,165.25,61109780.0,0.06833462632531684,58.565547903685406,-1.429290365405734,-3.3934007591942743,1,156.153,163.5378,0,0,0,0,0,0
2019-01-31,166.11,169.0,164.56,166.44,40739649.0,0.007201210287443249,59.701982718852854,-0.5159330912563291,-2.8179072256066853,0,157.30300000000003,163.0384,0,0,0,0,0,0
2019-02-01,166.96,168.98,165.93,166.52,32668138.0,0.0004806536890171742,59.78184336135284,0.21192156047044364,-2.21194146839126,1,158.369,162.4982,0,0,0,0,0,0
2019-02-04,167.41,171.66,167.28,171.25,31495582.0,0.02840499639682914,64.28811836411205,1.1570849307923083,-1.5381361885545464,1,159.812,162.20600000000002,0,0,0,0,0,0
2019-02-05,172.86,175.08,172.35,174.18,36101628.0,0.017109489051094995,66.77178713930762,2.118143583542576,-0.8068802341351219,0,161.9,162.15,0,0,0,0,0,0
2019-02-06,174.65,175.57,172.85,174.24,28239591.0,0.0003444712366518221,66.82267224260353,2.8517577008421995,-0.07515264713965764,-1,163.932,162.0992,1,0,0,0,0,0
2019-02-07,172.4,173.94,170.34,170.94,31741690.0,-0.018939393939394034,61.2655800818961,3.1307800696570496,0.5660338962196838,-1,165.756,162.07219999999998,1,0,0,0,0,0
2019-02-08,168.99,170.66,168.42,170.41,23819966.0,-0.003100503100503138,60.39685039122897,3.2714297310401435,1.1071130631837758,-1,167.02100000000002,161.988,1,0,0,0,0,0
2019-02-11,171.05,171.21,169.25,169.43,20993425.0,-0.005750836218531674,58.73831594741928,3.2661674460150323,1.5389239397500272,1,168.334,161.8918,1,0,0,0,0,0
2019-02-12,170.1,171.0,169.7,170.89,22283523.0,0.008617128017470277,60.4794977611426,3.3412905281632845,1.8993972574326787,-1,169.95499999999998,161.69079999999997,1,0,0,0,0,0
2019-02-13,171.39,172.48,169.92,170.18,22490233.0,-0.004154719410146779,59.1718154666043,3.3054320822319596,2.1806042223925353,1,170.448,161.5034,1,0,0,0,0,0
2019-02-14,169.71,171.26,169.38,170.8,21835747.0,0.003643201316253508,59.98545120404728,3.289127805992564,2.402308939112541,-1,170.884,161.3478,1,0,0,0,0,0
2019-02-15,171.25,171.7,169.75,170.42,24626814.0,-0.0022248243559720438,59.20666697055933,3.2085574721184287,2.563558645713719,1,171.274,161.0598,1,0,0,0,0,0
2019-02-19,169.71,171.44,169.49,170.93,18972826.0,0.002992606501584394,59.958043751459954,3.149551569828276,2.6807572305366305,1,171.242,160.9446,1,0,0,0,0,0
2019-02-20,171.19,173.32,170.99,172.03,26114362.0,0.006435382905282783,61.60089003645822,3.155178836468991,2.775641551723103,-1,171.027,160.8908,1,0,0,0,0,0
2019-02-21,171.8,172.37,170.3,171.06,17249670.0,-0.0056385514154507765,59.290780652603615,3.046252292253371,2.8297636998291567,1,170.709,160.94219999999999,1,0,0,0,0,0
2019-02-22,171.58,173.0,171.38,172.97,18913154.0,0.011165672863322706,62.28961732447362,3.078560529209767,2.8795230657052793,1,170.912,161.00959999999998,1,0,0,0,0,0
2019-02-25,174.16,175.87,173.95,174.23,21873358.0,0.007284500202347166,64.16499757511602,3.1693027601105257,2.937479004586329,0,171.294,161.1216,1,0,0,0,0,0
2019-02-26,173.71,175.3,173.17,174.33,17070211.0,0.000573953968891816,64.31667044621022,3.212256898165407,2.9924345833021446,1,171.78400000000002,161.2262,1,0,0,0,0,0
2019-02-27,173.21,175.0,172.73,174.87,27835389.0,0.0030975735673721694,65.17387422521912,3.252380431989991,3.0444237530397142,-1,172.182,161.30460000000002,1,0,0,0,0,0
2019-02-28,174.32,174.91,172.92,173.15,28215416.0,-0.009835878080860061,60.21225988653027,3.1095441074139387,3.0574478239145595,1,172.47899999999998,161.458,1,0,0,0,0,0
2019-03-01,174.28,175.15,172.89,174.97,25886167.0,0.010511117528154701,63.38837406638238,3.1073840912086155,3.067435077373371,1,172.89600000000002,161.67860000000002,1,0,0,0,0,0
2019-03-04,175.69,177.75,173.97,175.85,27436203.0,0.005029433617191437,64.84945690984884,3.1404794165040926,3.0820439451995156,-1,173.439,161.8742,1,0,0,0,0,0
2019-03-05,175.94,176.0,174.54,175.53,19737419.0,-0.0018197327267557295,63.851574368911905,3.1050927976728246,3.086653715694178,-1,173.899,162.167,1,0,0,0,0,0
2019-03-06,174.67,175.49,173.94,174.52,20810384.0,-0.005754002164872096,60.67791849205011,2.9614127652817217,3.0616055256116868,-1,174.148,162.5208,1,0,0,0,0,0
2019-03-07,173.87,174.44,172.02,172.5,24796374.0,-0.011574604629841945,54.81026078153438,2.653955044573223,2.9800754294039944,1,174.292,162.9562,1,0,0,0,0,0
2019-03-08,170.32,173.07,169.5,172.91,23999358.0,0.002376811594202888,55.745681373740986,2.41553141672955,2.8671666268691056,1,174.286,163.4778,1,0,0,0,0,0
2019-03-11,175.49,179.12,175.35,178.9,32011034.0,0.03464229946214803,66.61771525936543,2.679039612387868,2.8295412239728583,1,174.75300000000001,163.9124,1,0,0,0,0,0
2019-03-12,180.0,182.67,179.37,180.91,32467584.0,0.01123532699832297,69.3396986820122,3.01530341682232,2.866693662542751,1,175.411,164.40760000000003,1,0,0,0,0,0
2019-03-13,182.25,183.3,180.92,181.71,31032524.0,0.004422088331214491,70.37509127230217,3.3082131961732273,2.954997569268847,1,176.095,164.9172,1,0,0,0,0,0
2019-03-14,183.9,184.1,182.56,183.73,23579508.0,0.01111661438555922,72.86668672179299,3.661140080893489,3.096226071593775,1,177.153,165.437,1,0,0,0,0,0
2019-03-15,184.85,187.33,183.74,186.12,39042912.0,0.013008218581614495,75.4929745707731,4.0865826249803945,3.294297382271099,1,178.268,166.00099999999998,1,0,0,0,0,0
2019-03-18,185.8,188.39,185.79,188.02,26219832.0,0.010208467655276277,77.36838140378066,4.524902764934751,3.5404184588038294,-1,179.485,166.91760000000002,1,0,0,0,0,0
2019-03-19,188.35,188.99,185.92,186.53,31646369.0,-0.007924688862886997,72.67173593857855,4.697889737663246,3.7719127145757128,1,180.585,167.683,1,0,0,0,0,0
2019-03-20,186.23,189.49,184.73,188.16,31035231.0,0.008738540717310839,74.49572907267547,4.909912126693683,3.999512596999307,1,181.94899999999998,168.4876,1,0,0,0,0,0
2019-03-21,190.02,196.33,189.81,195.09,51034237.0,0.036830357142857206,80.46535365975828,5.572893632324991,4.314188804064444,-1,184.208,169.37439999999998,1,0,0,0,0,0
2019-03-22,195.34,197.69,190.78,191.05,42407666.0,-0.020708390999025994,70.15599374330151,5.706535625257516,4.592658168303059,-1,186.022,170.12920000000003,1,0,0,0,0,0
2019-03-25,191.51,191.98,186.6,188.74,43845293.0,-0.012091075634650617,65.02590934775398,5.561935641084915,4.78651366285943,-1,187.006,170.828,1,0,0,0,0,0
2019-03-26,191.66,192.88,184.58,186.79,49800538.0,-0.010331673201229297,60.97266993719902,5.229705617689433,4.875152053825431,1,187.594,171.518,1,0,0,0,0,0
2019-03-27,188.75,189.76,186.55,188.47,29848427.0,0.00899405749772475,63.106338391264835,5.043830749015626,4.90888779286347,1,188.27,172.28740000000002,1,0,0,0,0,0
2019-03-28,188.95,189.56,187.53,188.72,20780363.0,0.0013264710564016013,63.426771076822405,4.86066575790062,4.8992433858709,1,188.769,173.0004,1,0,0,0,0,0
2019-03-29,189.83,190.08,188.54,189.95,23563961.0,0.006517592200084632,65.03578080517266,4.75988787873186,4.871372284443092,1,189.152,173.7006,1,0,0,0,0,0
2019-04-01,191.64,191.68,188.38,191.24,27861964.0,0.006791260858120651,66.69089372196171,4.7295930972893245,4.843016447012339,1,189.474,174.4082,1,0,0,0,0,0
2019-04-02,191.09,194.46,191.05,194.02,22765732.0,0.01453670780171512,69.98803799342177,4.873725754594574,4.849158308528786,1,190.223,175.15219999999997,1,0,0,0,0,0
2019-04-03,193.25,196.5,193.15,195.35,23271830.0,0.006854963405834358,71.44436314250456,5.037206033057743,4.886767853434577,1,190.942,175.9932,1,0,0,0,0,0
2019-04-04,194.79,196.37,193.14,195.69,19114275.0,0.0017404658305606446,71.82081064157225,5.135007322075239,4.93641574716271,1,191.002,176.8286,1,0,0,0,0,0
2019-04-05,196.45,197.1,195.93,197.0,18526644.0,0.006694261331698037,73.28227779128983,5.257615086153635,5.000655614960895,1,191.597,177.7146,1,0,0,0,0,0
2019-04-08,196.42,200.23,196.34,200.1,25881697.0,0.015736040609137136,76.40133334241513,5.541052906030956,5.108735073174907,-1,192.733,178.5614,1,0,0,0,0,0
2019-04-09,200.32,202.85,199.23,199.5,35768237.0,-0.0029985007496251548,74.5864127031468,5.652110424099703,5.217410143359866,1,194.004,179.4254,1,0,0,0,0,0
2019-04-10,198.68,200.74,198.18,200.62,21695288.0,0.0056140350877194045,75.74469621842644,5.764054514619659,5.326739017611825,-1,195.219,180.34419999999997,1,0,0,0,0,0
2019-04-11,200.85,201.0,198.44,198.95,20900808.0,-0.008324194995513956,70.57923637507001,5.65285339449008,5.391961892987476,0,196.24200000000002,181.0182,1,0,0,0,0,0
2019-04-12,199.2,200.14,196.21,198.87,27760668.0,-0.00040211108318666255,70.3317982124347,5.494928261687818,5.412555166727545,1,197.134,181.6668,1,0,0,0,0,0
2019-04-15,198.58,199.85,198.01,199.23,17536646.0,0.0018102277869964656,70.82743276321241,5.33729542816252,5.39750321901454,0,197.933,182.32100000000003,1,0,0,0,0,0
2019-04-16,199.46,201.37,198.56,199.25,25696385.0,0.00010038648797872085,70.85656161171383,5.154565482486987,5.34891567170903,1,198.456,182.88100000000003,1,0,0,0,0,0
2019-04-17,199.54,203.38,198.61,203.13,28906780.0,0.01947302383939764,75.88681304953283,5.262175177670173,5.331567572901259,1,199.234,183.46,1,0,0,0,0,0
2019-04-18,203.12,204.15,202.52,203.86,24195766.0,0.003593757692118338,76.70161224502783,5.344750577854455,5.334204173891898,1,200.051,184.0524,1,0,0,0,0,0
2019-04-22,202.83,204.94,202.34,204.53,19439545.0,0.0032865692141665903,77.45460442159035,5.401984859162866,5.347760310946091,1,200.804,184.72420000000002,1,0,0,0,0,0
2019-04-23,204.43,207.75,203.9,207.48,23322991.0,0.01442331198357194,80.45053274361382,5.620593086864204,5.402326866129714,-1,201.542,185.46560000000002,1,0,0,0,0,0
2019-04-24,207.36,208.48,207.05,207.16,17540609.0,-0.0015423173317909988,79.22075903582771,5.702287930939434,5.4623190790916585,-1,202.30800000000002,186.2202,1,0,0,0,0,0
2019-04-25,206.83,207.76,205.12,205.28,18543206.0,-0.009075111025294458,72.23466397955583,5.5513390146913935,5.480123066211606,-1,202.774,186.908,1,0,0,0,0,0
2019-04-26,204.9,205.0,202.12,204.3,18649102.0,-0.00477396726422441,68.82737022346626,5.291634433417983,5.442425339652882,1,203.309,187.59040000000002,1,0,0,0,0,0
2019-04-29,204.4,205.97,203.86,204.61,22204716.0,0.001517376407244253,69.32035616595616,5.052588001555108,5.364457872033327,-1,203.88299999999998,188.26660000000004,1,0,0,0,0,0
2019-04-30,203.06,203.4,199.11,200.67,46534923.0,-0.0192561458384245,56.98525300216133,4.493419566317186,5.190250210890099,1,204.027,188.87160000000003,1,0,0,0,0,0
2019-05-01,209.88,215.31,209.23,210.52,64827328.0,0.04908556336273495,70.91787445502204,4.789872563594372,5.110174681430954,-1,205.154,189.6634,1,0,0,0,0,0
2019-05-02,209.84,212.65,208.13,209.15,31996324.0,-0.006507695230856925,67.63642925120078,4.858263116291994,5.059792368403162,1,205.756,190.40579999999997,1,0,0,0,0,0
2019-05-03,210.89,211.84,210.23,211.75,20892378.0,0.012431269423858415,70.43257858107187,5.0638880437184355,5.060611503466217,-1,206.545,191.21959999999999,1,0,0,0,0,0
2019-05-06,204.29,208.84,203.5,208.48,32443113.0,-0.015442739079102763,63.053955088530344,4.906427368126941,5.029774676398362,-1,206.94,191.9298,1,0,0,0,0,0
2019-05-07,205.88,207.42,200.83,202.86,38763698.0,-0.026957022256331453,52.81348616760835,4.27882795143131,4.879585331404952,0,206.478,192.50239999999997,1,0,0,0,0,0
2019-05-08,201.9,205.34,201.75,202.9,26339504.0,0.00019718032140381148,52.87215311195283,3.741548317821554,4.6519779286882725,-1,206.052,193.0738,1,0,0,0,0,0
2019-05-09,200.4,201.68,196.66,200.72,34908607.0,-0.010744208969935998,49.276354714399695,3.1040608747618137,4.3423945179029815,-1,205.596,193.59080000000003,1,0,0,0,0,0
2019-05-10,197.42,198.85,192.77,197.18,41208712.0,-0.017636508569151,44.03872785737455,2.286837825358731,3.9312831793941316,-1,204.88400000000001,194.07139999999998,1,0,0,0,0,0
2019-05-13,187.71,189.48,182.85,185.72,57430623.0,-0.05811948473476014,32.13185293416383,0.7063144923465643,3.2862894419846183,1,202.99499999999998,194.2864,1,0,0,0,0,0
2019-05-14,186.41,189.7,185.41,188.66,36529677.0,0.015830282145164798,36.84911358331542,-0.3055065177609322,2.5679302500355083,1,201.794,194.5426,1,0,0,0,0,0
2019-05-15,186.27,191.75,186.02,190.92,26544718.0,0.01197922188063183,40.28510706589277,-0.9144773203493344,1.8714487359585399,-1,199.834,194.8504,1,0,0,0,0,0
2019-05-16,189.91,192.47,188.84,190.08,33031364.0,-0.004399748585794949,39.42645708749632,-1.4481783500656036,1.207523318753711,-1,197.927,195.1616,1,0,0,0,0,0
2019-05-17,186.93,190.9,186.76,189.0,32879090.0,-0.005681818181818232,38.29625248461545,-1.9359705716374265,0.5788245406754836,-1,195.652,195.4916,1,0,0,0,0,0
2019-05-20,183.52,184.35,180.28,183.09,38612290.0,-0.031269841269841225,32.76168204667526,-2.7675346133630967,-0.09044729013223246,1,193.113,195.6952,0,0,0,0,0,0
2019-05-21,185.22,188.0,184.7,186.6,28364848.0,0.019170899557594545,38.450913133488704,-3.1075060464716557,-0.6938590414001171,-1,191.48700000000002,195.84920000000002,0,0,0,0,0,0
2019-05-22,184.66,185.71,182.55,182.78,29748556.0,-0.0204715969989282,34.98179016680248,-3.643181601796357,-1.2837235534793652,-1,189.475,195.8866,0,0,0,0,0,0
2019-05-23,179.8,180.54,177.81,179.66,36529736.0,-0.017069701280227667,32.40982195881037,-4.270241577030248,-1.881027158189542,-1,187.369,195.84560000000002,0,0,0,0,0,0
2019-05-24,180.2,182.14,178.62,178.97,23714686.0,-0.0038405877769119856,31.852070879770636,-4.767906895780129,-2.4584031057076596,-1,185.548,195.7504,0,0,0,0,0,0
2019-05-28,178.92,180.59,177.91,178.23,27948160.0,-0.00413477119070238,31.231314278169748,-5.162511839008289,-2.9992248523677856,-1,184.799,195.59259999999998,0,0,0,0,0,0
2019-05-29,176.42,179.35,176.0,177.38,28481165.0,-0.0047691185546765436,30.496123252703498,-5.480649480124299,-3.4955097779190885,1,183.671,195.3798,0,0,0,0,0,0
2019-05-30,177.95,179.23,176.67,178.3,21218412.0,0.0051866050287519005,32.3522884720616,-5.59405476042744,-3.915218774420759,-1,182.409,195.2152,0,0,0,0,0,0
2019-05-31,176.23,177.99,174.99,175.07,27043584.0,-0.018115535614133593,29.385168137452723,-5.876818957127313,-4.30753881096207,-1,180.908,194.9534,0,1,0,0,0,0
2019-06-03,175.6,177.92,170.27,173.3,40396069.0,-0.010110241617638516,27.876400775675947,-6.172582143064517,-4.68054747738256,1,179.33800000000002,194.51760000000002,0,1,0,0,0,0
2019-06-04,175.44,179.83,174.52,179.64,30967961.0,0.03658395845354856,39.799630978189526,-5.8282076346897895,-4.910079508844006,1,178.993,194.2894,0,0,0,0,0,0
2019-06-05,184.28,184.99,181.14,182.54,29773427.0,0.016143397906924983,44.3328716761179,-5.260641194969537,-4.980191846069112,1,178.587,194.1654,0,0,0,0,0,0
2019-06-06,183.08,185.47,182.15,185.22,22526311.0,0.014681713597019863,48.213879204158495,-4.5422271331377715,-4.8925989034828445,1,178.831,194.13400000000001,0,0,0,0,0,0
2019-06-07,186.51,191.92,185.77,190.15,30684393.0,0.026616996004751092,54.49836155446266,-3.5343274877352826,-4.620944620333333,1,179.88000000000002,194.1676,0,0,0,0,0,0
2019-06-10,191.81,195.37,191.62,192.58,26220851.0,0.012779384696292473,57.25205392561267,-2.510539133214934,-4.198863522909654,1,181.241,194.2448,0,0,0,0,0,0
2019-06-11,194.86,196.0,193.6,194.81,26932882.0,0.011579603281753004,59.66450780722223,-1.5019238795797207,-3.659475594243667,-1,182.899,194.34199999999998,0,0,0,0,0,0
2019-06-12,193.95,195.97,193.39,194.19,18253189.0,-0.0031825881628253505,58.67309556199278,-0.7440410013233532,-3.0763886756596044,0,184.57999999999998,194.40099999999998,0,0,0,0,0,0
2019-06-13,194.7,196.79,193.6,194.15,21674625.0,-0.00020598383026926292,58.605436012314755,-0.1449699029592466,-2.490104921119533,-1,186.16500000000002,194.4036,0,0,0,0,0,0
2019-06-14,191.55,193.59,190.3,192.74,18761474.0,-0.007262425959309815,56.14753385191044,0.21356124137682286,-1.949371688620262,1,187.93200000000002,194.35139999999998,0,0,0,0,0,0
2019-06-17,192.9,194.96,192.17,193.89,14669144.0,0.005966587112171684,57.7055552874071,0.5837658559834438,-1.442744179699521,1,189.99099999999999,194.3154,0,0,0,0,0,0
2019-06-18,196.05,200.29,195.21,198.45,26551004.0,0.023518489865387515,63.277015812773435,1.23092028787201,-0.9080112861852149,-1,191.872,194.34439999999998,0,0,0,0,0,0
2019-06-19,199.68,199.88,197.31,197.87,21124235.0,-0.0029226505416980464,62.15548039741078,1.6776547255297487,-0.39087808384222217,1,193.405,194.2998,0,0,0,0,0,0
2019-06-20,200.37,200.61,198.03,199.46,21513988.0,0.008035578915449593,64.03727990150976,2.135379373546158,0.11437340763545384,-1,194.829,194.29899999999998,1,0,0,0,0,0
2019-06-21,198.8,200.85,198.15,198.78,47800589.0,-0.0034092048531033647,62.60355502506417,2.415415728846199,0.5745818718776028,-1,195.69199999999998,194.2622,1,0,0,0,0,0
2019-06-24,198.54,200.16,198.17,198.58,18220421.0,-0.0010061374383740773,62.162727430797204,2.591336910590144,0.977932879620111,-1,196.292,194.2548,1,0,0,0,0,0
2019-06-25,198.43,199.26,195.29,195.57,21070334.0,-0.015157619095578667,55.79497662608031,2.459522031209019,1.2742507099378928,1,196.368,194.1888,1,0,0,0,0,0
2019-06-26,197.77,200.99,197.35,199.8,26067512.0,0.021629084215370575,61.72823244300028,2.6656554216516213,1.5525316522806385,0,196.929,194.2002,1,0,0,0,0,0
2019-06-27,200.29,201.57,199.57,199.74,20899717.0,-0.0003003003003002602,61.60193012089001,2.7919917768798825,1.8004236772004876,-1,197.488,194.21,1,0,0,0,0,0
2019-06-28,198.68,199.5,197.05,197.92,31110642.0,-0.00911184539901888,57.74246071631135,2.7139704964817497,1.9831330410567403,1,198.006,194.10580000000002,1,0,0,0,0,0
2019-07-01,203.17,204.49,200.65,201.55,27316739.0,0.018340743734842402,62.754627613992206,2.9114869235603464,2.1688038175574618,1,198.772,194.0596,1,0,0,0,0,0
2019-07-02,201.41,203.13,201.36,202.73,16935217.0,0.0058546266435126615,64.23948633508328,3.1271879769859083,2.360480649443151,1,199.2,194.02359999999996,1,0,0,0,0,0
2019-07-03,203.28,204.44,202.69,204.41,11362045.0,0.008286884032950192,66.29945983288759,3.3945641530089006,2.5672973501563012,0,199.854,193.96219999999997,1,0,0,0,0,0
2019-07-05,203.35,205.08,202.9,204.23,17265518.0,-0.000880583141725011,65.86169717835605,3.5510034458701227,2.7640385692990654,-1,200.331,193.9036,1,0,0,0,0,0
2019-07-08,200.81,201.4,198.41,200.02,25338628.0,-0.02061401361210391,56.47006118556575,3.2972621118341294,2.8706832778060782,1,200.455,193.79840000000002,1,0,0,0,0,0
2019-07-09,199.2,201.51,198.81,201.24,20578015.0,0.006099390060993803,58.32465969659874,3.1582082220699306,2.928188266658849,1,200.721,193.7372,1,0,0,0,0,0
2019-07-10,201.85,203.73,201.56,203.23,17897138.0,0.009888690121248267,61.226507935216105,3.1720183286983286,2.976954279066745,-1,201.487,193.7096,1,0,0,0,0,0
2019-07-11,203.31,204.39,201.71,201.75,20191842.0,-0.0072823894110121135,57.99236165882596,3.028627177724019,2.9872888587982,1,201.68200000000002,193.7312,1,0,0,0,0,0
2019-07-12,202.45,204.0,202.2,203.3,17595212.0,0.007682775712515522,60.35431215914393,3.005416137186046,2.990914314475769,1,202.038,193.5868,1,0,0,0,0,0
2019-07-15,204.09,205.87,204.0,205.21,16947420.0,0.009394982784062922,63.107093696475886,3.105345764830787,3.013800604546773,-1,202.767,193.50800000000004,1,0,0,0,0,0
2019-07-16,204.59,206.11,203.5,204.5,16866816.0,-0.0034598703766873795,61.400395906879005,3.0916114757794446,3.0293627787933075,-1,203.062,193.36300000000003,1,0,0,0,0,0
2019-07-17,204.05,205.09,203.27,203.35,14107450.0,-0.005623471882640563,58.634378265846856,2.953881061556558,3.0142664353459576,1,203.124,193.2604,1,0,0,0,0,0
